1082514282000100250234947     UNIANDRA COMERCIO DE ARTIGOS DE VESFLORIANOPOLIS                 SC48322491792019050120190531331
7520190501201905311150200               #61159900#7025.001 MEIA FEM MODAL BRANCA 34-39 BRANCOPR    000001200000000000000000000
75201905012019053153702                 #61019090#TOUCA COM ABA BRANCO 2 UN BRANCO           UN    000001200000000000000000000
7520190501201905316906                  #61178090#AC05 REDE P/COQUE INVISIVEL CASTANHO CASTANUN    000001200000000000000000000
7520190501201905316002                  #61019090#MOLETOM BRANCO G CEMJ/GIN BRANCO G         UN    000001700000000000000000000
7520190501201905311023901               #61019090#AV 304 AVENTAL ACOU LARGO CEDROMIX AZUL C/FUN    000001700000000000000000000
75201905012019053102531                 #61019090#BABY LOOK ANDRA ELAST BCO M/C M/AD CEMJ BRAUN    000001700000000000000000000
7520190501201905316834                  #61151012#5468 MEIA CALCA S/PE BEGE 0 INF BEGE O INF UN    000001200000000000000000000
7520190501201905311130211               #61019090#JAQUETA ULTRALEVE C/CAPUZ MARINHO GG MARINHUN    000001200000000000000000000
7520190501201905311140132               #64041900#TENIS BIBI ROLLER NEW TECIDO MAR/SUGAR 28 MUN    000001200000000000000000000
7520190501201905311094502               #61019090#JL 340 JALECO FEM MIC/GAB BCO G/PAD BT/EMB UN    000001700000000000000000000
75201905012019053117077                 #61019090#CAMISETA FIO30 BCA M/C 38 CSC BRANCO 38    UN    000001700000000000000000000
752019050120190531000001074303          #61019090#CAMISETA FIO30 BCO M/L 06 DINAMICA BRANCO 6UN    000001700000000000000000000
7520190501201905311065709               #61152990#9555.002 MEIA CALÇA FIO80 PRETO M/INF PRETOPAR   000001200000000000000000000
75201905012019053115385                 #61019090#CALCA MOLETOM MARINHO C/F 06 CEMJ MARINHO 0UN    000001700000000000000000000
7520190501201905311131903               #61019090#BF 104 CANGURU FECHADO MARINHO P CEMJ MARINUN    000001700000000000000000000
7520190501201905311847                  #61019090#CALCA MALHA MARINHO C/F 08 CEMJ MARINHO 08 UN    000001700000000000000000000
7520190501201905311134102               #61019090#CAMISETA FIO30 VERMELHO M/LONGA CCI 06 VERMUN    000001700000000000000000000
7520190501201905318907                  #61019090#BABY LOOK FIO30 BCA M CEMJ BRANCO M        UN    000001700000000000000000000
75201905012019053147878                 #61019090#BAILARINA SUPLEX ROSE MAR P/INF CCI MARINHOUN    000001200000000000000000000
752019050120190531348                   #61019090#BABY LOOK ANDRA ELAST BRANCO M/C M/AD CC BRUN    000001700000000000000000000
75201905012019053112782                 #61019090#CA 001 CAMISETA FIO30 BRANCO M/C M LISA BRAUN    000001700000000000000000000
7520190501201905311097602               #61019090#JL 344 JALECO 3/4 FEM OXFORDINE BCO S/BI S/UN    000001700000000000000000000
7520190501201905311061405               #61019090#BABY LOOK MALWEE PTO M/C M LISA            UN    000001200000000000000000000
7520190501201905311731                  #61019090#SAIA CALCA MALHA MARINHO 08 CEMJ MARINHO 08UN    000001700000000000000000000
75201905012019053121647                 #61019090#CAP 006 CAMISA POLO BCO M/L 10 CEMJ BRANCO UN    000001700000000000000000000
7520190501201905311078404               #61019090#CALCA MOLETOM MARINHO C/V AMARELO 08 DINAMIPC    000001700000000000000000000
7520190501201905311092203               #61019090#JL 339 JALECO FEM LONGO MIC/GAB BCO B/EMB MUN    000001700000000000000000000
7520190501201905312529                  #61019090#BABY LOOK ANDRA ELAST BCO M/C P/AD CEMJ BRAUN    000001700000000000000000000
7520190501201905315203                  #61019090#MOLETOM MARINHO 38 CC MARINHO 38           UN    000001700000000000000000000
7520190501201905311053207               #61019090#FL 300 DOLMA FEM MIC/GAB BRANCO M/C M COLORUN    000001700000000000000000000
75201905012019053121739                 #61019090#CAP 005 CAMISA POLO BCO M/C 12 CEMJ BRANCO UN    000001700000000000000000000
7520190501201905317974                  #61019090#AV 304 AVENTAL ACOU LARGO BRIM BCO C/FIVELAUN    000001700000000000000000000
7520190501201905311140122               #64041900#TENIS BIBI ROLLER NEW TECIDO PTO/PINK 28 PTUN    000001200000000000000000000
7520190501201905311130316               #61019090#COLETE ULTRALEVE PINK P PINK P             UN    000001200000000000000000000
752019050120190531021623                #61019090#CAP 006 CAMISA POLO BCO M/L 06 CEMJ BRANCO UN    000001700000000000000000000
7520190501201905311652                  #61019090#CANGURU C/RIB VERM 04 CEMJ VERMELHO 04     UN    000001700000000000000000000
7520190501201905311075030               #61019090#TENIS BIBI SPACE WAVE TECIDO VERM/PTO JOANIPA    000001200000000000000000000
75201905012019053121661                 #61019090#CAP 006 CAMISA POLO BCO M/L 14 CEMJ BRANCO UN    000001700000000000000000000
7520190501201905311154300               #61071100#130807 MEIA  3/4 CAMUF VERDE/AMAR/AZUL KIDSUN    000001200000000000000000000
7520190501201905311152302               #61019090#LEGGING INFANTIL BASICA MARINHO 6/7 KIDSPLAUN    000001200000000000000000000
7520190501201905311079808               #61019090#LACO M MARINHO PESPONTO BRANCO LISO PHOPHOLUN    000001700000000000000000000
7520190501201905311070100               #61019090#MEIA CAJADAN BRANCO DINAMICA 19-23 BRANCO 1PA    000001200000000000000000000
75201905012019053101052704              #61019090#CL 202 CALCA SELETEL MARINHO T/ELAST C/FORRUN    000001700000000000000000000
7520190501201905311148901               #61019090#FL 313 DOLMA UNIS TIPO BLUSA SOTTO BCO C/V UN    000001700000000000000000000
7520190501201905311155613               #64041900#TENIS BIBI 2WAY TECIDO PIMENTA/ROSA 24 PIMEPA    000001200000000000000000000
7520190501201905319781                  #61019090#CL 200 CALCA UNIS T/ELAST OXFORD PRETO GG PUN    000001700000000000000000000
75201905012019053114771                 #61019090#CA 001 CAMISETA FIO30 VERMELHO M/C D/RED C/UN    000001700000000000000000000
7520190501201905319447                  #61019090#CA 001 CAMISETA FIO30 BRANCO M/C 02 LISA BRUN    000001700000000000000000000
75201905012019053132706                 #61019090#CALCA MALHA AZUL CLARO C/V 02 CONV AZUL 02 UN    000001700000000000000000000
7520190501201905311007746               #61019090#BBT 001 POLO BABY LOOK PIQUE PV MESCLA M/C UN    000001700000000000000000000
7520190501201905311029403               #61019090#AV 314 AVENTAL DUPLO FUSILI VERM C/V BCO VEUN    000001700000000000000000000
7520190501201905314336                  #61019090#CAMISETA FIO30 BCA M/C 10 CSC BRANCO 10    UN    000001700000000000000000000
7520190501201905311081703               #61019090#CASACO AMERICANO ABERTO MARINHO BOT/P 06 DIUN    000001700000000000000000000
7520190501201905310955                  #61019090#EL-084TF LEGGING TRINYS MARINHO SO DANCA P UN    000001200000000000000000000
7520190501201905311074302               #61019090#CAMISETA FIO30 BCO M/L 04 DINAMICA BRANCO 4UN    000001700000000000000000000
7520190501201905315176                  #61019090#CAMISETA DRY BCO M/C 12 CCI BRANCO 12      UN    000001700000000000000000000
7520190501201905311084102               #62121000#9250.001 LEGGING FIO80 BRANCO G/INF BRANCO PAR   000001200000000000000000000
7520190501201905311153501               #61019090#CAMISETA FIO30 MARINHO M/C 04 DINAMICA MARIPC    000001700000000000000000000
75201905012019053111235                 #61019090#CAP 006 CAMISA POLO VERM M/L 01 CEMJ VERMELUN    000001700000000000000000000
7520190501201905311646                  #61019090#CANGURU C/RIB MAR 10 CEMJ MARINHO 10       UN    000001700000000000000000000
75201905012019053101150200              #61159900#7025.001 MEIA FEM MODAL BRANCA 34-39 BRANCOPR    000001200000000000000000000
7520190501201905311065704               #61152990#9555.002 MEIA CALÇA FIO80 BRANCO P/INF BRANPAR   000001200000000000000000000
7520190501201905311154200               #61071100#130806 MEIA INFANTIL 3/4 CORACAO P/B KIDSPLUN    000001200000000000000000000
752019050120190531347                   #61019090#BABY LOOK ANDRA ELAST BRANCO M/C P/AD CC BRUN    000001700000000000000000000
75201905012019053133013                 #61019090#CASACO MALHA C/RIB 04 CONV AZUL 04         UN    000001700000000000000000000
7520190501201905315951                  #61019090#CL 200 CALCA UNIS T/ELAST BRIM PRETO PP PREUN    000001700000000000000000000
7520190501201905311861                  #61019090#CALCA MALHA MARINHO C/F 12 CEMJ MARINHO 12 UN    000001700000000000000000000
7520190501201905315616                  #61019090#CAMISETA FIO30 BCO M/C 12 CEMJ/GIN BRANCO 1UN    000001700000000000000000000
752019050120190531013235                #61019090#TC 310 FAIXA DE CABELO GOURMET TRICOLINE BRUN    000001700000000000000000000
75201905012019053161503                 #62045300#003 - SAIA 105JE MAR G/INF                 UN    000001200000000000000000000
7520190501201905317568                  #64035990#S0058B SAPATILHA GIN/RITMICA PRETO 33 PRETOUN    000001200000000000000000000
7520190501201905311069200               #61019090#CALCA MALHA MARINHO C/V AMARELO 01 DINAMICAPC    000001700000000000000000000
752019050120190531000000011422          #61019090#CAP 001 CAMISA POLO PIQUE PV MESCLA M/C P MUN    000001700000000000000000000
752019050120190531000000062304          #61019090#LEGGING POWER SUPLEX MARINHO M/INF CCI MARIPC    000001700000000000000000000
7520190501201905311151802               #61019090#JL 320 JALECO FEM OX/DINE BCO S/M D/V B/EMBUN    000001700000000000000000000
75201905012019053125355                 #61019090#BE 201 BERMUDA SELETEL C/B CARGO MAR M/AD MUN    000001700000000000000000000
7520190501201905311104713               #61019090#JL 315 JALECO3/4 SPAGUETI C/3BT ROSA C/BI BUN    000001700000000000000000000
7520190501201905311946                  #61019090#CS 101 CASACO MALHA MARINHO 06 CEMJ MARINHOUN    000001700000000000000000000
7520190501201905311755                  #61019090#SAIA CALCA MALHA MARINHO 12 CEMJ MARINHO 12UN    000001700000000000000000000
7520190501201905315101                  #61019090#CAMISETA FIO30 BRANCO M/C 06 CCI BRANCO 6  UN    000001700000000000000000000
7520190501201905319867                  #61019090#CALCA MOLETOM PTO 12 CSC PRETO 12          UN    000001700000000000000000000
7520190501201905311069407               #61019090#CAMISETA FIO30 BCO M/C 14 DINAMICA BRANCO 1PC    000001700000000000000000000
7520190501201905314838                  #61019090#CALCA MOLETOM ROIAL 02 CJA/CONV ROIAL 02   UN    000001700000000000000000000
75201905012019053163016                 #64019200#GALOCHA/BOTA INF LISA VERM 30/31 VERMELHO 3CX    000001200000000000000000000
752019050120190531000000010048          #61019090#CL 200 CALCA UNI T/ELAST CEDROMIX BEGE XGG UN    000001700000000000000000000
7520190501201905311131001               #61019090#MOLETOM FECHADO MARINHO 04 DINAMICA MARINHOUN    000001700000000000000000000
7520190501201905311058706               #61152100#9570.001 MEIA CALCA OPACA ROSA G/INF ROSA GUN    000001200000000000000000000
75201905012019053127748                 #61019090#BERMUDA SEL PTO C/B G/AD CSC PRETO G       UN    000001700000000000000000000
7520190501201905311069201               #61019090#CALCA MALHA MARINHO C/V AMARELO 02 DINAMICAPC    000001700000000000000000000
7520190501201905311060424               #61019090#LAÇO FROZEN PHOPHOLETS                     UN    000001200000000000000000000
752019050120190531017910                #61019090#GUARDA CHUVA TOP HOT WHEELS HOT WHEELS UNICUN    000000000000000000000000000
752019050120190531332                   #61019090#CAMISETA ULTRA DRY MARINHO M/C P CC MARINHOUN    000001700000000000000000000
7520190501201905311651                  #61019090#CANGURU C/RIB VERM 02 CEMJ VERMELHO 02     UN    000001700000000000000000000
7520190501201905315722                  #61019090#CAMISETA FIO30 BCO M/L G CEMJ/GIN BRANCO G UN    000001700000000000000000000
752019050120190531333                   #61019090#CAMISETA ULTRA DRY MARINHO M/C M CC MARINHOUN    000001700000000000000000000
7520190501201905311130804               #61019090#CALCA MOLETOM MARINHO C/F AZUL CLARO 08 CAMUN    000001700000000000000000000
75201905012019053101135005              #61019090#CAS 002 CAMISA MASC POPLIN BRANCO M/C XGG BUN    000001700000000000000000000
7520190501201905311074403               #61019090#CASACO MALHA C/CAPUZ  MAR C/V 06 CCI MARINHUN    000001700000000000000000000
7520190501201905311102801               #64041900#983051 TENIS DROP NEW TECIDO MAR/AZUL CEU/PPA    000001200000000000000000000
752019050120190531326                   #61019090#CAMISETA ULTRA DRY BRANCO M/C G CC BRANCO GUN    000001700000000000000000000
75201905012019053110042                 #61019090#CL 200 CALCA UNI T/ELAST CEDROMIX BEGE PP BUN    000001700000000000000000000
752019050120190531014413                #61019090#CA 005 CAMISETA FIO30 PRETO D/V M/C M LISA UN    000001700000000000000000000
75201905012019053161412                 #62021300#013 - CASAQUINHO 121MF ROSA P/INF          PC    000001200000000000000000000
7520190501201905311081701               #61019090#CASACO AMERICANO ABERTO MARINHO BOT/P 02 DIUN    000001700000000000000000000
75201905012019053114373                 #61019090#CA 001 CAMISETA FIO30 BRANCO M/C 12 LISA BRUN    000001700000000000000000000
7520190501201905311152310               #61019090#LEGGING INFANTIL BASICA PRETA 10/11 KIDSPLAUN    000001200000000000000000000
7520190501201905312405                  #61019090#1700000760002 MEIA VERMELHA CEMJ 19-23 VERMUN    000001700000000000000000000
7520190501201905311922                  #61019090#CS 101 CASACO MALHA MARINHO 02 CEMJ MARINHOUN    000001700000000000000000000
752019050120190531063012                #64019200#GALOCHA/BOTA INF LISA VERM 22/23 VERMELHO 2CX    000001200000000000000000000
75201905012019053117917                 #61019090#GUARDA CHUVA AVENGERS  AVENGERS UNICA      UN    000000000000000000000000000
7520190501201905315296                  #61019090#MOLETOM BRANCO P AD CC BRANCO P            UN    000001700000000000000000000
75201905012019053132526                 #61019090#CANGURU C/RIB PTO 14 CSC PRETO 14          UN    000001700000000000000000000
75201905012019053125817                 #61019090#CALCA MOLETOM MARINHO C/V 12 CCI MARINHO 12UN    000001700000000000000000000
7520190501201905311155020               #61019090#BOTA URBAN BOOTS II TECIDO CANO SANFONA ROMPA    000001200000000000000000000
75201905012019053162306                 #61019090#LEGGING POWER SUPLEX MARINHO GG/INF CCI MARPC    000001700000000000000000000
752019050120190531727                   #61019090#CAMISETA FIO30 BRANCO M/L M CC BRANCO M    UN    000001700000000000000000000
7520190501201905311008136               #61019090#CA 001 CAMISETA PV PRETO M/C P PRETO P     UN    000001700000000000000000000
75201905012019053124776                 #61019090#CANGURU C/RIB C/V MARINHO 08 CCI MARINHO 08UN    000001700000000000000000000
75201905012019053114011                 #61019090#CA 002 CAMISETA FIO30 BCO M/L 04 LISA BRANCUN    000001700000000000000000000
752019050120190531017915                #61019090#GUARDA CHUVA HOMEM ARANHA HOMEM ARAN UNICA UN    000000000000000000000000000
7520190501201905315234                  #61019090#MOLETOM MARINHO M AD CC MARINHO M          UN    000001700000000000000000000
75201905012019053163015                 #64019200#GALOCHA/BOTA INF LISA VERM 28/29 VERMELHO 2CX    000001200000000000000000000
7520190501201905315708                  #61019090#CAMISETA FIO30 BCO M/L P CEMJ/GIN BRANCO P UN    000001700000000000000000000
752019050120190531059500                #61019090#BABY LOOK ANDRA ELAST BCO M/L P/AD CEMJ BRAUN    000001700000000000000000000
75201905012019053147844                 #61019090#LEGGING SUPLEX ROSE MARINHO G/INF CCI MARINUN    000001200000000000000000000
7520190501201905311029101               #61019090#AV 313 AVENTAL DUPLO OXFORD BCO C/V BCO  UNUN    000001700000000000000000000
752019050120190531062401                #61019090#LEGGING POWER SUPLEX AZUL C/F 02 CONV AZ/CEUN    000001700000000000000000000
752019050120190531024099                #61019090#CAP 005 CAMISA POLO VERM M/C 02 CEMJ VERMELUN    000001700000000000000000000
7520190501201905312288                  #61019090#MOLETOM POLO MAR 10 CEMJ MARINHO 10        UN    000001700000000000000000000
75201905012019053124777                 #61019090#CANGURU C/RIB C/V MARINHO 10 CCI MARINHO 10UN    000001700000000000000000000
75201905012019053125804                 #61019090#CALCA MALHA MAR C/V 12 CCI MARINHO 12      UN    000001700000000000000000000
7520190501201905311134103               #61019090#CAMISETA FIO30 VERMELHO M/LONGA CCI 08 VERMUN    000001700000000000000000000
75201905012019053163037                 #64019200#GALOCHA/BOTA INF LISA TRANSPARENTE 26/27 TRCX    000001200000000000000000000
75201905012019053132521                 #61019090#CANGURU C/RIB VERM 12 CSC VERMELHO 12      UN    000001700000000000000000000
7520190501201905311154011               #64041900#TENIS BIBI GLUB NEW TECIDO PRETO/BRANCO 37 PA    000001200000000000000000000
7520190501201905311022200               #61019090#CAP 006 CAMISA POLO VERM M/L 00 CEMJ VERMELUN    000001700000000000000000000
7520190501201905311074228               #61019090#TENIS BIBI HYPE NEW II NAVAL/CIN/ANIL 29 NAPA    000001200000000000000000000
7520190501201905314404                  #61019090#CAMISETA FIO30 BCO M/L 06 CSC BRANCO 6     UN    000001700000000000000000000
7520190501201905311074503               #61019090#CASACO MALHA C/CAPUZ MAR C/V 06 DINAMICA MAPC    000001700000000000000000000
7520190501201905311060704               #64041900#TENIS BIBI CLIQU3 - SE COLORS PTO 29 PRETO PA    000001200000000000000000000
752019050120190531015488                #61159500#2270.001 KIT/3 SAPATILHA INF SORTIDAS 29-34PR    000001200000000000000000000
7520190501201905314688                  #61019090#CALCA MALHA PTO 12 CSC PRETO 12            UN    000001700000000000000000000
75201905012019053162303                 #61019090#LEGGING POWER SUPLEX MARINHO P/INF CCI MARIPC    000001700000000000000000000
75201905012019053111295                 #61019090#CAP 003 CAMISA POLO PIQUE PV BCO M/L P BRANUN    000001700000000000000000000
7520190501201905311156502               #61019090#SCRUNCHIES CORINO MARINHO PHOPHOLETS MARINHUN    000001700000000000000000000
7520190501201905311129109               #61019090#CANGURU C/RIB MARINHO 10 CAMPECHE MARINHO 1UN    000001700000000000000000000
75201905012019053163039                 #64019200#GALOCHA/BOTA INF LISA TRANSPARENTE 30/31 TRCX    000001200000000000000000000
75201905012019053101133000              #61019090#VESTIDO POLO CONVIVENCIA 01 AZUL 01        UN    000001700000000000000000000
75201905012019053158107                 #61019090#CALCINHA EXTRA MAR C/V VERM CEMJ M MAR/VERMUN    000001700000000000000000000
75201905012019053127620                 #61019090#DOLMA UNIS BRIM BCO VIES/LAT BOT/EMB P BRANUN    000001700000000000000000000
75201905012019053158103                 #61019090#VE 301 VESTIDO POLO PIQUE PV VERM 06 CEMJ VUN    000001700000000000000000000
7520190501201905311060804               #61019090#VESTIDO POLO PIQUE MAR C/D AMARELO DINAMICAUN    000001700000000000000000000
7520190501201905317506                  #64035990#AF0023/A SAPATILHA 2 SOLAS PRETO  35 PRETO UN    000001200000000000000000000
7520190501201905311153503               #61019090#CAMISETA FIO30 MARINHO M/C 08 DINAMICA MARIPC    000001700000000000000000000
75201905012019053133                    #61019090#JALECO 3/4 FEM OXFORDINE BRANCO C/BI BCO S/UN    000001700000000000000000000
75201905012019053163001                 #64019200#GALOCHA/BOTA INF LISA PINK 24/25 PINK 24/25CX    000001200000000000000000000
75201905012019053105182                 #61019090#CAMISETA DRY MAR M/C 08 CCI MARINHO 8      UN    000001700000000000000000000
7520190501201905315913                  #61019090#CALCA MALHA MAR M CEMJ/GIN MARINHO M       UN    000001700000000000000000000
75201905012019053124780                 #61019090#CANGURU C/RIB C/V MARINHO 14 CCI MARINHO 14UN    000001700000000000000000000
7520190501201905311070102               #61019090#MEIA CAJADAN BRANCO DINAMICA 29-33 BRANCO 2PA    000001200000000000000000000
75201905012019053132502                 #61019090#CAMISETA FIO30 AMA M/C 04 CONV AMARELO 4   UN    000001700000000000000000000
75201905012019053163010                 #64019200#GALOCHA/BOTA INF LISA MAR NANA SHARK 30/31 CX    000001200000000000000000000
752019050120190531029698                #61019090#CAP 006 CAMISA POLO VERM M/L 04 CEMJ VERMELUN    000001700000000000000000000
7520190501201905312700                  #61019090#CALCA MALHA MAR 38 CEMJ/GIN MARINHO 38     UN    000001700000000000000000000
7520190501201905311075028               #61019090#TENIS BIBI SPACE WAVE TECIDO VERM/PTO JOANIPA    000001200000000000000000000
7520190501201905314329                  #61019090#CAMISETA FIO30 BCA M/C 08 CSC BRANCO 8     UN    000001700000000000000000000
75201905012019053122903                 #61019090#CALCA MOLETOM PTO P/AD CSC PRETO P         UN    000001700000000000000000000
75201905012019053132540                 #61019090#BABY LOOK FIO30 AMA P/INF CONV AMARELO PINFUN    000001700000000000000000000
752019050120190531017917                #61019090#GUARDA CHUVA AVENGERS  AVENGERS UNICA      UN    000000000000000000000000000
75201905012019053132547                 #61019090#CANGURU FECHADO PTO M CSC PRETO M          UN    000001700000000000000000000
752019050120190531063036                #64019200#GALOCHA/BOTA INF LISA TRANSPARENTE 24/25 TRCX    000001200000000000000000000
75201905012019053115383                 #61019090#CALCA MOLETOM MARINHO C/F 02 CEMJ MARINHO 0UN    000001700000000000000000000
75201905012019053123283                 #61019090#CAMISETA FIO30 BCA M/C GG CSC BRANCO GG    UN    000001700000000000000000000
752019050120190531021746                #61019090#CAP 005 CAMISA POLO BCO M/C 14 CEMJ BRANCO UN    000001700000000000000000000
7520190501201905311140119               #64041900#TENIS BIBI ROLLER NEW TECIDO PTO/PINK 25 PTUN    000001200000000000000000000
7520190501201905311878                  #61019090#CALCA MALHA MARINHO C/F 14 CEMJ MARINHO 14 UN    000001700000000000000000000
7520190501201905311134101               #61019090#CAMISETA FIO30 VERMELHO M/LONGA CCI 04 VERMUN    000001700000000000000000000
7520190501201905311070603               #61019090#LEGGING POWER SUPLEX MAR C/V AMA P/INF DINAPC    000001700000000000000000000
75201905012019053101060427              #61019090#LAÇO MAXI PINK PHOPHOLETS                  UN    000001200000000000000000000
7520190501201905312803                  #61019090#CANGURU C/RIB MAR P CEMJ MARINHO P         UN    000001700000000000000000000
75201905012019053133011                 #61019090#CASACO MALHA C/RIB 01 CONV AZUL 01         UN    000001700000000000000000000
75201905012019053101033400              #61019090#MA 101 CASACO AMERICANO BERTO MAR BOT/P 02 UN    000001700000000000000000000
75201905012019053114306                 #61019090#BORDADO 12,00                              UN    000001200000000000000000000
75201905012019053118876                 #61019090#CALCA MOLETOM PTO 14 CSC PRETO 14          UN    000001700000000000000000000
752019050120190531063038                #64019200#GALOCHA/BOTA INF LISA TRANSPARENTE 28/29 TRCX    000001200000000000000000000
75201905012019053133091                 #61019090#MOLETOM BRANCO 12 CC BRANCO 12             UN    000001700000000000000000000
7520190501201905311070602               #61019090#LEGGING POWER SUPLEX MAR C/V AMA PP/INF DINPC    000001700000000000000000000
7520190501201905317510                  #64035990#AF0023/A SAPATILHA 2 SOLAS ROSA 34 ROSA 34 UN    000001200000000000000000000
75201905012019053196                    #61019090#CL 200 CALCA UNIS T/ELAST BRIM PRETO XGG PRUN    000001700000000000000000000
7520190501201905311081204               #61019090#CARDIGA MARINHHO C/FRISO 08 DINAMICA       PC    000001700000000000000000000
75201905012019053112819                 #61019090#TC 301 TOUCA TIPO BANDANA OXFORD PRETO PRETUN    000001700000000000000000000
7520190501201905311084100               #62121000#9250.001 LEGGING FIO80 BRANCO P/INF BRANCO PAR   000001200000000000000000000
75201905012019053125331                 #61019090#BE 201 BERMUDA SELETEL C/B CARGO MAR GG/INFUN    000001700000000000000000000
7520190501201905315920                  #61019090#CALCA MALHA MAR G CEMJ/GIN MARINHO G       UN    000001700000000000000000000
7520190501201905311644                  #61019090#CANGURU C/RIB MAR 06 CEMJ MARINHO 06       UN    000001700000000000000000000
75201905012019053133143                 #61019090#CANGURU C/RIB MARINHO 14 CC MARINHO 14     UN    000001700000000000000000000
75201905012019053147923                 #61019090#SHORT SAIA SUPLEX POLI- LINE MAR C/VERM G/IUN    000001200000000000000000000
7520190501201905317503                  #64035990#AF0023/A SAPATILHA 2 SOLAS PRETO 33 PRETO 3UN    000001200000000000000000000
75201905012019053101150100              #61159500#5060.002 MEIA ESPORTIVA JUVENIL MARINHO 34-PR    000001200000000000000000000
7520190501201905311657                  #61019090#CANGURU C/RIB VERM 12 CEMJ VERMELHO 12     UN    000001700000000000000000000
75201905012019053114175                 #61019090#CALCA MOLETOM MAR P CEMJ/GIN MARINHO P     UN    000001700000000000000000000
7520190501201905311129107               #61019090#CANGURU C/RIB MARINHO M CAMPECHE MARINHO M UN    000001700000000000000000000
75201905012019053163100                 #39262000#CAPA DE CHUVA LISA PINK P/INF PINK P INF   PAC   000001200000000000000000000
75201905012019053121746                 #61019090#CAP 005 CAMISA POLO BCO M/C 14 CEMJ BRANCO UN    000001700000000000000000000
7520190501201905311152300               #61019090#LEGGING INFANTIL BASICA MARINHO 2/3 KIDSPLAUN    000001200000000000000000000
75201905012019053163033                 #64019200#GALOCHA/BOTA INF LISA MARINHO 30/31 MARINHOCX    000001200000000000000000000
7520190501201905311154301               #61071100#130807 MEIA  3/4 CAMUF VERDE/AMAR/AZUL KIDSUN    000001200000000000000000000
7520190501201905314343                  #61019090#CAMISETA FIO30 BCA M/C 12 CSC BRANCO 12    UN    000001700000000000000000000
7520190501201905311074405               #61019090#CASACO MALHA C/CAPUZ  MAR C/V 10 CCI MARINHUN    000001700000000000000000000
752019050120190531000000005184          #61019090#CAMISETA DRY MAR M/C 12 CCI MARINHO 12     UN    000001700000000000000000000
7520190501201905311074707               #61019090#TENIS BIBI URBAN LIGHT BRANCO 32 BRANCO 32 PA    000001200000000000000000000
7520190501201905311092202               #61019090#JL 339 JALECO FEM LONGO MIC/GAB BCO B/EMB MUN    000001700000000000000000000
7520190501201905311128904               #61019090#EL-084TF LEGGING TRINYS PRETO SÓ DANÇA P PRUN    000001200000000000000000000
7520190501201905314473                  #61019090#CAMISETA FIO30 BCO M/L G CSC BRANCO G      UN    000001700000000000000000000
75201905012019053132504                 #61019090#REGATA FIO30 AMA 01 CONV AMARELO 01        UN    000001700000000000000000000
75201905012019053132524                 #61019090#CANGURU C/RIB PTO 10 CSC PRETO 10          UN    000001700000000000000000000
7520190501201905311128905               #61019090#EL-084TF LEGGING TRINYS PRETO SÓ DANCA M PRUN    000001200000000000000000000
75201905012019053117903                 #39262000#CAPA DE CHUVA COMP TRANSPARENTE GG/AD TRANSPAC   000001200000000000000000000
752019050120190531000001060802          #61019090#VESTIDO POLO PIQUE MAR C/D AMARELO DINAMICAUN    000001700000000000000000000
7520190501201905311154100               #61071100#130802 MEIA INFANTIL 3/4 ARCO IRIS KIDSPLASUN    000001200000000000000000000
752019050120190531028882                #61019090#CAP 005 CAMISA POLO VERM M/C 08 CEMJ VERMELUN    000001700000000000000000000
7520190501201905316839                  #61151012#5171 MEIA CALCA ROSA G/AD ROSA G           UN    000001200000000000000000000
7520190501201905311154926               #61019090#BOTA URBAN BOOTS II TECIDO CANO LISO PRETO PA    000001200000000000000000000
7520190501201905311075100               #61143000#SD-764SU COLLANT REGATA PRETO M/AD PRETO M UN    000001200000000000000000000
75201905012019053132707                 #61019090#CALCA MALHA AZUL CLARO C/V 04 CONV AZUL 04 UN    000001700000000000000000000
75201905012019053163030                 #64019200#GALOCHA/BOTA INF LISA MARINHO 24/25 MARINHOCX    000001200000000000000000000
75201905012019053111422                 #61019090#CAP 001 CAMISA POLO PIQUE PV MESCLA M/C P MUN    000001700000000000000000000
75201905012019053143801                 #64019990#BB60 SOFT WORKS BISTRO PTO 37/38  PRETO 37/PR    000001200000000000000000000
7520190501201905315692                  #61019090#CAMISETA FIO30 BCO M/L 14 CEMJ/GIN BRANCO 1UN    000001700000000000000000000
75201905012019053115488                 #61159500#2270.001 KIT/3 SAPATILHA INF SORTIDAS 29-34PR    000001200000000000000000000
7520190501201905311155621               #64041900#TENIS BIBI 2WAY TECIDO PIMENTA/ROSA 32 PIMEPA    000001200000000000000000000
7520190501201905311724                  #61019090#SAIA CALCA MALHA MARINHO 06 CEMJ MARINHO 06UN    000001700000000000000000000
75201905012019053133027                 #61019090#CANGURU C/RIB ROYAL 02 CONV ROIAL 02       UN    000001700000000000000000000
7520190501201905311155623               #64041900#TENIS BIBI 2WAY TECIDO PIMENTA/ROSA 34 PIMEPA    000001200000000000000000000
752019050120190531033013                #61019090#CASACO MALHA C/RIB 04 CONV AZUL 04         UN    000001700000000000000000000
7520190501201905311154929               #61019090#BOTA URBAN BOOTS II TECIDO CANO LISO PRETO PA    000001200000000000000000000
7520190501201905310122                  #61019090#CAMISETA DRY MARINHO M/C 06 CAMPECHE MARINHUN    000001700000000000000000000
752019050120190531329                   #61019090#CAMISETA ULTRA DRY MARINHO M/C 12 CC MARINHUN    000001700000000000000000000
