"";;"VALENTINI COMERCIO DE CALCADOS EIRELI LTDA";;;;;;"RELATÓRIO DE ESTOQUES POR GRADE";;;;;;;;;;;;;;"DATA:";"27/08/2014";;;
;;"89190-000  TAIO  SC";"";;;"SITUAÇÃO EM 27 DE AGOSTO DE 2014";;;;;;;;;;"PÁG.:";"1";
;;" Filiais: '1'";;;
"REFERÊNCIA/DESCRIÇÃO";;;;"";;;"UNIDADE";;"TAMANHOS";;;"";;;;;;;;;;;;;;;;"TOTALESTOQUE";"VALORFINANCEIRO";"CUSTOMÉDIO";;;;"";
"";;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;
"FORNECEDOR: 62 - ADDER - J.CORREA";;;;;;;;;
"295165 - UMBRO GT II";;;;;;;;"PR";"35";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"VERDE";;;;;;;"3";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"3";"167,11";;"55,70";;;"";;
"295413 - UMBRO STRIKER ADULTO";;;;;;;;"PR";"37";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"VERMELHO";;;;;;;"5";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"5";"217,27";;"43,45";;;"";;
"295796 - UMBRO VERSUS ADULTO";;;;;;;;"PR";"37";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"AMARELO";;;;;;;"8";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"8";"561,60";;"70,20";;;"";;
"295750 - UMBRO VERSUS INFANTIL";;;;;;;;"PR";"29";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"BRANCO";;;;;;;"1";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"1";"60,72";;"60,72";;;"";;
"295181 - UMBRO VISION";;;;;;;;"PR";"37";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"AMARELO";;;;;;;"1";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"1";"66,70";;"66,70";;;"";;
"";;;;;"Total Fornecedor";;;;"23";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"23";"1.342,43";;"58,37";;;"";;
"FORNECEDOR: 540 - USAFLEX INDUSTRIA & COMERCIO S.A";;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;
"295303 - USAFLEX M7519";;;;;;;;"PR";"33";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";
"";;"OURO";;;;;;;"3";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"3";"214,80";;"71,60";;;"";;
"";;;;;"Total Fornecedor";;;;"3";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"3";"214,80";;"71,60";;;"";;
"FORNECEDOR: 344 - VIA MARTE";;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;
"296578 - VIA MARTE 14-12801";;;;;;;;"PC";"33";"34";"35";"36";"37";"38";"39";;"";"";;"";"";"";;"";"";"";"";
"";;"PRETO";;;;;;;"1";"1";"1";"1";"1";"1";"1";;"";"";;"";"";"";;"";"";"";"";"7";"335,30";;"47,90";;;"";;
"296585 - VIA MARTE 14-14701";;;;;;;;"PAR";"34";"35";"36";"37";"38";"";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"BRANCO";;;;;;;"";"1";"1";"1";"1";"";"";;"";"";;"";"";"";;"";"";"";"";"4";"251,60";;"62,90";;;"";;
"";;"PESSEGO";;;;;;;"1";"";"1";"1";"1";"";"";;"";"";;"";"";"";;"";"";"";"";"4";"251,60";;"62,90";;;"";;
"Total do Produto";;;"1";"1";"2";"2";"2";"";"";;"";"";;"";"";"";;"";"";"";"";"8";"503,20";;"62,90";;;
"296599 - VIA MARTE 14.14803";;;;;;;;"PR";"33";"34";"35";"36";"37";"38";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"PESSEGO";;;;;;;"1";"1";"1";"1";"1";"1";"";;"";"";;"";"";"";;"";"";"";"";"6";"317,40";;"52,90";;;"";;
"296600 - VIA MARTE 14.14805 ";;;;;;;;"PAR";"37";"38";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"PRETO";;;;;;;"1";"2";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"3";"131,70";;"43,90";;;"";;
"";;;;;"Total Fornecedor";;;;"4";"5";"4";"4";"4";"2";"1";;"";"";;"";"";"";;"";"";"";"";"24";"1.287,60";;"53,65";;;"";;
"FORNECEDOR: 635 - VULCABRAS AZALEIA-BA, CAL E ART ESP S/A";;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;
"295353 - OLIMPIKUS CENNOR";;;;;;;;"UN";"33";"34";"35";"36";"38";"";"";;"";"";;"";"";"";;"";"";"";"";

"TecSoft - Tecnologia em Sistemas";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"";;"VALENTINI COMERCIO DE CALCADOS EIRELI LTDA";;;;;;"RELATÓRIO DE ESTOQUES POR GRADE";;;;;;;;;;;;;;"DATA:";"27/08/2014";;;;
;;"89190-000  TAIO  SC";"";;;"SITUAÇÃO EM 27 DE AGOSTO DE 2014";;;;;;;;;;"PÁG.:";"15";;
;;" Filiais: '1'";;;
"REFERÊNCIA/DESCRIÇÃO";;;;"";;;"UNIDADE";;"TAMANHOS";;;"";;;;;;;;;;;;;;;;"TOTALESTOQUE";"VALORFINANCEIRO";"CUSTOMÉDIO";;;;"";;
"";;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"";;"PRATA";;;;;;;"4";"1";"1";"1";"1";"";"";;"";"";;"";"";"";;"";"";"";"";"8";"293,88";;"36,73";;;"";;
"";;"VERMELHO";;;;;;;"";"";"";"";"1";"";"";;"";"";;"";"";"";;"";"";"";"";"1";"0,00";;"0,00";;;"";;
"Total do Produto";;;"4";"1";"1";"1";"2";"";"";;"";"";;"";"";"";;"";"";"";"";"9";"293,88";;"32,65";;;
"295439 - OLIMPIKUS FASTER";;;;;;;;"PR";"37";"38";"40";"41";"42";"";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"AZUL";;;;;;;"5";"1";"1";"1";"2";"";"";;"";"";;"";"";"";;"";"";"";"";"10";"597,00";;"59,70";;;"";;
"296183 - OLIMPIKUS FLIX";;;;;;;;"UN";"33";"38";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"CINZA";;;;;;;"";"1";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"1";"65,76";;"65,76";;;"";;
"";;"PRATA";;;;;;;"1";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"1";"59,95";;"59,95";;;"";;
"Total do Produto";;;"1";"1";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"2";"125,71";;"62,86";;;
"296013 - OLIMPIKUS GYM";;;;;;;;"UN";"34";"37";"38";"41";"42";"43";"44";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"CAFé";;;;;;;"";"8";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"8";"519,60";;"64,95";;;"";;
"";;"CINZA";;;;;;;"";"";"";"1";"1";"2";"1";;"";"";;"";"";"";;"";"";"";"";"5";"0,00";;"0,00";;;"";;
"";;"MARINE";;;;;;;"1";"1";"1";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"3";"0,00";;"0,00";;;"";;
"Total do Produto";;;"1";"9";"1";"1";"1";"2";"1";;"";"";;"";"";"";;"";"";"";"";"16";"519,60";;"32,48";;;
"294677 - OLIMPIKUS SKIP";;;;;;;;"PR";"33";"36";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"PRETO";;;;;;;"1";"1";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"2";"64,26";;"32,13";;;"";;
"296012 - OLIMPIKUS SPIN";;;;;;;;"UN";"37";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"CINZA";;;;;;;"1";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"1";"49,95";;"49,95";;;"";;
"294678 - OLIMPIKUS SPRY";;;;;;;;"PR";"33";"35";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"BRANCO";;;;;;;"1";"1";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"2";"50,49";;"25,25";;;"";;
"296542 - OLYMPIKUS FLIX";;;;;;;;"PR";"34";"35";"36";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"PRETO";;;;;;;"1";"1";"1";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"3";"197,28";;"65,76";;;"";;
"";;;;;"Total Fornecedor";;;;"15";"15";"4";"3";"5";"2";"1";;"";"";;"";"";"";;"";"";"";"";"45";"1.898,17";;"42,18";;;"";;
"FORNECEDOR: 28 - VULCABRAS DIST. DE ART. ESPORTIVO";;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;
"291778 - OLIMPIKUS CENTURY/FORCE/TWISTER";;;;;;;;"UN";"33";"34";"37";"39";"";"";"";;"";"";;"";"";"";;"";"";"";"";
"";;"LILAZ";;;;;;;"";"1";"";"1";"";"";"";;"";"";;"";"";"";;"";"";"";"";"2";"0,00";;"0,00";;;"";;
"";;"PRETO";;;;;;;"3";"";"1";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"4";"229,44";;"57,36";;;"";;
"Total do Produto";;;"3";"1";"1";"1";"";"";"";;"";"";;"";"";"";;"";"";"";"";"6";"229,44";;"38,24";;;
"292875 - OLIMPIKUS CLIMB";;;;;;;;"PR";"33";"34";"38";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"BRANCO";;;;;;;"1";"1";"1";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"3";"109,57";;"36,52";;;"";;
"293731 - OLIMPIKUS CRONOS RIO";;;;;;;;"PR";"35";"37";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"BRANCO";;;;;;;"1";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"1";"0,00";;"0,00";;;"";;
"";;"PRETO";;;;;;;"";"1";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"1";"89,60";;"89,60";;;"";;
"Total do Produto";;;"1";"1";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"2";"89,60";;"44,80";;;
"293178 - OLIMPIKUS KRYPTUS";;;;;;;;"PR";"33";"36";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"BRANCO";;;;;;;"1";"1";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"2";"74,63";;"37,31";;;"";;
"294839 - OLIMPIKUS NETUNO";;;;;;;;"PR";"35";"37";"40";"41";"";"";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"AZUL";;;;;;;"";"3";"1";"1";"";"";"";;"";"";;"";"";"";;"";"";"";"";"5";"275,55";;"55,11";;;"";;
"";;"UVA";;;;;;;"1";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"1";"0,00";;"0,00";;;"";;

"TecSoft - Tecnologia em Sistemas";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"";;"VALENTINI COMERCIO DE CALCADOS EIRELI LTDA";;;;;;"RELATÓRIO DE ESTOQUES POR GRADE";;;;;;;;;;;;;;"DATA:";"27/08/2014";;;;
;;"89190-000  TAIO  SC";"";;;"SITUAÇÃO EM 27 DE AGOSTO DE 2014";;;;;;;;;;"PÁG.:";"16";;
;;" Filiais: '1'";;;
"REFERÊNCIA/DESCRIÇÃO";;;;"";;;"UNIDADE";;"TAMANHOS";;;"";;;;;;;;;;;;;;;;"TOTALESTOQUE";"VALORFINANCEIRO";"CUSTOMÉDIO";;;;"";;
"";;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Total do Produto";;;"1";"3";"1";"1";"";"";"";;"";"";;"";"";"";;"";"";"";"";"6";"275,55";;"45,93";;;
"294721 - OLIMPIKUS PODIUM";;;;;;;;"PR";"35";"37";"38";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"BRANCO";;;;;;;"1";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"1";"0,00";;"0,00";;;"";;
"";;"PRATA";;;;;;;"";"2";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"2";"143,35";;"71,67";;;"";;
"";;"ROSA";;;;;;;"";"";"1";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"1";"0,00";;"0,00";;;"";;
"Total do Produto";;;"1";"2";"1";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"4";"143,35";;"35,84";;;
"294585 - OLIMPIKUS STRONG";;;;;;;;"PR";"33";"34";"35";"36";"37";"";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"CINZA";;;;;;;"";"1";"2";"2";"";"";"";;"";"";;"";"";"";;"";"";"";"";"5";"0,00";;"0,00";;;"";;
"";;"PRETO";;;;;;;"";"1";"1";"";"1";"";"";;"";"";;"";"";"";;"";"";"";"";"3";"0,00";;"0,00";;;"";;
"";;"ROSA";;;;;;;"8";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"8";"388,66";;"48,58";;;"";;
"Total do Produto";;;"8";"2";"3";"2";"1";"";"";;"";"";;"";"";"";;"";"";"";"";"16";"388,66";;"24,29";;;
"";;;;;"Total Fornecedor";;;;"16";"11";"7";"4";"1";"";"";;"";"";;"";"";"";;"";"";"";"";"39";"1.310,80";;"33,61";;;"";;
"FORNECEDOR: 389 - VULCABRAS S/AZALEIA - CE, C. E A. E. S/A";;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;
"296290 - OLIMPIKUS DECISION";;;;;;;;"UN";"33";"37";"38";"39";"40";"41";"";;"";"";;"";"";"";;"";"";"";"";
"";;"AZUL";;;;;;;"";"1";"1";"1";"1";"1";"";;"";"";;"";"";"";;"";"";"";"";"5";"0,00";;"0,00";;;"";;
"";;"ROXO";;;;;;;"5";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"5";"749,75";;"149,95";;;"";;
"Total do Produto";;;"5";"1";"1";"1";"1";"1";"";;"";"";;"";"";"";;"";"";"";"";"10";"749,75";;"74,97";;;
"295167 - OLIMPIKUS MAXIM ";;;;;;;;"PR";"33";"36";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"AZUL";;;;;;;"1";"1";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"2";"0,00";;"0,00";;;"";;
"";;"ROSA";;;;;;;"2";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"2";"137,74";;"68,87";;;"";;
"Total do Produto";;;"3";"1";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"4";"137,74";;"34,44";;;
"293420 - OLIMPIKUS MODERN";;;;;;;;"PR";"33";"34";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"PRETO";;;;;;;"1";"1";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"2";"108,23";;"54,11";;;"";;
"296255 - OLIMPIKUS POSITION";;;;;;;;"PR";"33";"38";"39";"40";"41";"42";"43";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"CINZA";;;;;;;"";"1";"1";"1";"2";"1";"1";;"";"";;"";"";"";;"";"";"";"";"7";"0,00";;"0,00";;;"";;
"";;"ROSA";;;;;;;"8";"";"1";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"9";"1.119,60";;"124,40";;;"";;
"Total do Produto";;;"8";"1";"2";"1";"2";"1";"1";;"";"";;"";"";"";;"";"";"";"";"16";"1.119,60";;"69,97";;;
"294580 - OLIMPIKUS POTENCY";;;;;;;;"PR";"33";"38";"41";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"BRANCO";;;;;;;"2";"1";"1";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"4";"91,78";;"22,95";;;"";;
"294581 - OLIMPIKUS READY";;;;;;;;"UN";"33";"35";"36";"37";"";"";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"PRETO";;;;;;;"3";"1";"1";"1";"";"";"";;"";"";;"";"";"";;"";"";"";"";"6";"165,24";;"27,54";;;"";;
"296289 - OLIMPIKUS SHARP";;;;;;;;"UN";"33";"38";"39";"40";"41";"43";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"AZUL";;;;;;;"";"1";"1";"1";"1";"1";"";;"";"";;"";"";"";;"";"";"";"";"5";"0,00";;"0,00";;;"";;
"";;"PRETO";;;;;;;"6";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"6";"329,70";;"54,95";;;"";;
"Total do Produto";;;"6";"1";"1";"1";"1";"1";"";;"";"";;"";"";"";;"";"";"";"";"11";"329,70";;"29,97";;;
"294720 - OLIMPIKUS START";;;;;;;;"PR";"33";"38";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"CINZA";;;;;;;"1";"1";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"2";"73,48";;"36,74";;;"";;
"295823 - OLIMPIKUS SUN 954";;;;;;;;"UN";"33";"43";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"AZUL";;;;;;;"1";"1";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"2";"69,95";;"34,98";;;"";;
"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;

"TecSoft - Tecnologia em Sistemas";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"";;"VALENTINI COMERCIO DE CALCADOS EIRELI LTDA";;;;;;"RELATÓRIO DE ESTOQUES POR GRADE";;;;;;;;;;;;;;"DATA:";"27/08/2014";;;;
;;"89190-000  TAIO  SC";"";;;"SITUAÇÃO EM 27 DE AGOSTO DE 2014";;;;;;;;;;"PÁG.:";"17";;
;;" Filiais: '1'";;;
"REFERÊNCIA/DESCRIÇÃO";;;;"";;;"UNIDADE";;"TAMANHOS";;;"";;;;;;;;;;;;;;;;"TOTALESTOQUE";"VALORFINANCEIRO";"CUSTOMÉDIO";;;;"";;
"";;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"293515 - OLIMPIKUS TECKNUS";;;;;;;;"PR";"33";"36";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";
"";;"PRETO";;;;;;;"1";"1";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"2";"116,48";;"58,24";;;"";;
"292474 - OLIMPIKUS WEEKEND/ GLASS/ YOUNG";;;;;;;;"UN";"33";"37";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"BRANCO";;;;;;;"1";"1";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"2";"46,11";;"23,05";;;"";;
"295168 - OLIMPIKUS ZEUS";;;;;;;;"PR";"33";"34";"35";"41";"43";"";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"AZUL";;;;;;;"1";"1";"2";"1";"1";"";"";;"";"";;"";"";"";;"";"";"";"";"6";"0,00";;"0,00";;;"";;
"";;"PRETO";;;;;;;"6";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"6";"282,62";;"47,10";;;"";;
"Total do Produto";;;"7";"1";"2";"1";"1";"";"";;"";"";;"";"";"";;"";"";"";"";"12";"282,62";;"23,55";;;
"295163 - OLIMPIKUS ZONIX";;;;;;;;"PR";"37";"39";"41";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"PRATA";;;;;;;"3";"1";"2";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"6";"275,52";;"45,92";;;"";;
"";;;;;"Total Fornecedor";;;;"42";"13";"10";"5";"5";"3";"1";;"";"";;"";"";"";;"";"";"";"";"79";"3.566,20";;"45,14";;;"";;
"FORNECEDOR: 906 - WEST COAST NORDESTE CALCADOS LTDA";;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;
"295789 - WEST COAST 13602/ 3/ 4/ 112304";;;;;;;;"UN";"38";"41";"43";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";
"";;"CAFé";;;;;;;"1";"";"1";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"2";"243,33";;"121,66";;;"";;
"";;"GELO";;;;;;;"";"1";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"1";"162,22";;"162,22";;;"";;
"Total do Produto";;;"1";"1";"1";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"3";"405,55";;"135,18";;;
"296269 - WEST COAST SAPATENIS 110517-2/ 110518-1";;;;;;;;"UN";"39";"40";"41";"43";"44";"";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"CINZA";;;;;;;"1";"1";"1";"1";"1";"";"";;"";"";;"";"";"";;"";"";"";"";"5";"700,76";;"140,15";;;"";;
"";;;;;"Total Fornecedor";;;;"2";"2";"2";"1";"1";"";"";;"";"";;"";"";"";;"";"";"";"";"8";"1.106,31";;"138,29";;;"";;
"FORNECEDOR: 85 - ZOTTO CALCADOS LTDA";;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;
"295948 - ZOTTO TENIS ZV131";;;;;;;;"UN";"35";"37";"39";"40";"41";"42";"";;"";"";;"";"";"";;"";"";"";"";
"";;"AZUL";;;;;;;"";"";"";"1";"1";"1";"";;"";"";;"";"";"";;"";"";"";"";"3";"139,60";;"46,53";;;"";;
"";;"PRETO";;;;;;;"1";"1";"";"1";"1";"";"";;"";"";;"";"";"";;"";"";"";"";"4";"156,05";;"39,01";;;"";;
"";;"VERMELHO";;;;;;;"1";"1";"1";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"3";"104,70";;"34,90";;;"";;
"Total do Produto";;;"2";"2";"1";"2";"2";"1";"";;"";"";;"";"";"";;"";"";"";"";"10";"400,35";;"40,03";;;
"";;;;;"Total Fornecedor";;;;"2";"2";"1";"2";"2";"1";"";;"";"";;"";"";"";;"";"";"";"";"10";"400,35";;"40,03";;;"";;
"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;

"TecSoft - Tecnologia em Sistemas";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
